it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	
124000	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.23078382618004495	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	0.2535740498232657	1.5760722046340403	1.5760722046340403	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.13506178180672193	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	0.20590076623925924	-1.3452883784539953	-1.3452883784539953	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.095722044373323018	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.024883059940785712	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465	0.047673283584006465
125000	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	0.22251762266175273	1.1328405774210191	1.1328405774210191	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.13278499384430456	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	0.18322048429341037	-0.91032295475926639	-0.91032295475926639	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.089732628817448173	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366	0.039297138368342366
126000	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	0.20583417249460026	1.277972128641738	1.277972128641738	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.13392789633966934	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	0.26301430822730815	-1.0721379561471378	-1.0721379561471378	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	0.07190627615493092	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887	-0.057180135732707887
127000	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.19902675482293808	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.34362318172967143	0.9488828403269346	0.9488828403269346	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.13567018420722518	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	0.1526177834784998	-0.74985608550399652	-0.74985608550399652	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.063356570615712898	0.20795299752244625	0.20795299752244625	0.20795299752244625	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163	0.19100539825117163
128000	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.19912530032736206	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	0.22728524288705224	1.2402821171625635	1.2402821171625635	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.14148574808716827	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	0.21022476673919271	-1.0411568168352014	-1.0411568168352014	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.057639552240193792	0.085799494799883969	0.085799494799883969	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521	0.017060476147859521
129000	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	0.20647964807762215	1.4146911481218387	1.4146911481218387	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.13506967911036807	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	0.20067445731495437	-1.2082115000442166	-1.2082115000442166	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.071409968967254073	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779	0.0058051907626677779
130000	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.22165255075880286	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	0.1079689994558925	1.2008470828847304	1.2008470828847304	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.15557500979885613	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	0.1449295504658267	-0.97919453212592755	-0.97919453212592755	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.066077540959946723	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	0.076723000292976157	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201	-0.036960551009934201
131000	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	0.21594466448739477	1.0207161295848024	1.0207161295848024	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.13452434339138766	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	0.25682887221373901	-0.8047714650974076	-0.8047714650974076	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	0.081420321096007109	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424	-0.04088420772634424
132000	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.18824573393539332	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	0.19784121138218541	1.2027459364488768	1.2027459364488768	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.1361406145277155	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	0.16753803302955433	-1.0145002025134835	-1.0145002025134835	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.052105119407677813	0.061700596854469908	0.061700596854469908	0.061700596854469908	0.061700596854469908	0.061700596854469908	0.061700596854469908	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077	0.030303178352631077
133000	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	0.25091363036751108	1.3769248259201445	1.3769248259201445	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.14740402530925645	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	0.15265475785011556	-1.1260111955526335	-1.1260111955526335	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.10350960505825463	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512	0.098258872517395512
